,age,income,membership_days,gender_F,gender_M,gender_O,offer_completed_after_view,reward,difficulty,duration,offer_type,email,mobile,social,web
12529,74.0,80000.0,193,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
6214,61.0,45000.0,285,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
13630,38.0,38000.0,1009,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
29056,24.0,46000.0,237,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
30548,77.0,31000.0,783,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
23492,48.0,52000.0,436,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
9357,81.0,76000.0,51,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
40447,67.0,33000.0,223,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
10678,62.0,80000.0,178,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
24668,68.0,97000.0,305,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
38983,34.0,39000.0,347,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
6031,71.0,51000.0,234,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
3702,63.0,47000.0,1769,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
38431,62.0,54000.0,933,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
8659,19.0,37000.0,318,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
36549,73.0,32000.0,97,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
1329,54.0,93000.0,597,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
14048,43.0,63000.0,331,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
18563,79.0,85000.0,487,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
21580,65.0,74000.0,276,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
39496,57.0,55000.0,818,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
5129,30.0,46000.0,322,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
1571,62.0,73000.0,202,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
33527,24.0,57000.0,190,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
36839,34.0,36000.0,199,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
15714,62.0,48000.0,838,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
19571,64.0,35000.0,228,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
29822,33.0,64000.0,678,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
31884,62.0,44000.0,321,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
26095,76.0,64000.0,519,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
38526,59.0,53000.0,776,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
24072,19.0,55000.0,107,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
18478,94.0,80000.0,50,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
37552,37.0,98000.0,915,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
39119,28.0,36000.0,120,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
37344,39.0,65000.0,577,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
24752,62.0,103000.0,590,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
33082,76.0,99000.0,445,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
26281,77.0,37000.0,552,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
29386,63.0,96000.0,909,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
39922,77.0,57000.0,1746,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
31198,57.0,57000.0,745,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
20835,61.0,70000.0,1790,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
43898,65.0,80000.0,1572,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
11861,72.0,34000.0,1013,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
8456,76.0,119000.0,88,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
14638,54.0,81000.0,86,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
32669,80.0,70000.0,141,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
15557,32.0,37000.0,142,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
2203,74.0,64000.0,1038,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
3479,52.0,60000.0,943,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
30271,71.0,55000.0,241,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
24705,73.0,80000.0,774,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
8272,44.0,51000.0,476,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
15644,82.0,59000.0,662,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
25882,19.0,59000.0,1232,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
34653,68.0,60000.0,574,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
12060,64.0,62000.0,16,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
201,27.0,35000.0,197,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
21070,70.0,47000.0,276,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
37902,55.0,83000.0,939,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
695,75.0,69000.0,1815,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
13790,73.0,56000.0,1403,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
41178,48.0,49000.0,1520,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
1428,57.0,33000.0,354,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
16888,71.0,40000.0,930,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
29260,26.0,66000.0,677,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
8558,64.0,57000.0,228,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
3736,81.0,88000.0,1093,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
46247,56.0,34000.0,150,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
45036,90.0,79000.0,872,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
46256,49.0,79000.0,795,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
14227,46.0,32000.0,843,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
13016,78.0,67000.0,293,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
33986,68.0,55000.0,662,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
36846,32.0,30000.0,1069,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
10730,86.0,100000.0,198,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
17711,65.0,72000.0,190,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
15279,57.0,98000.0,25,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
37492,53.0,98000.0,792,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
34602,57.0,99000.0,120,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
6023,52.0,44000.0,409,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
9901,39.0,50000.0,1794,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
41931,60.0,67000.0,252,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
18437,26.0,53000.0,247,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
37245,53.0,50000.0,551,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
2452,56.0,106000.0,340,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
44754,52.0,62000.0,338,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
1504,71.0,95000.0,841,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
3771,80.0,70000.0,1034,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
46408,39.0,39000.0,29,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
6996,58.0,115000.0,753,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
27386,36.0,41000.0,777,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
38762,38.0,92000.0,87,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
21245,47.0,54000.0,765,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
11815,64.0,94000.0,521,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
32222,68.0,36000.0,199,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
44794,56.0,87000.0,232,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
41917,81.0,66000.0,1495,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
42820,52.0,75000.0,261,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
29369,79.0,66000.0,1200,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
18777,36.0,57000.0,373,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
11769,88.0,92000.0,318,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
4132,53.0,104000.0,1060,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
17892,61.0,49000.0,66,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
11032,40.0,59000.0,197,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
41161,87.0,89000.0,510,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
3529,64.0,53000.0,858,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
34377,57.0,54000.0,352,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
766,65.0,39000.0,288,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
28070,80.0,34000.0,1707,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
17207,41.0,94000.0,1053,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
40268,58.0,80000.0,317,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
27252,24.0,50000.0,133,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
27539,59.0,40000.0,1552,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
24945,49.0,81000.0,706,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
15228,36.0,35000.0,93,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
35535,26.0,45000.0,1445,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
37753,38.0,55000.0,327,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
6298,87.0,96000.0,1558,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
10881,63.0,34000.0,352,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
36343,64.0,95000.0,1006,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
45927,55.0,61000.0,294,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
23622,55.0,76000.0,50,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
325,29.0,58000.0,127,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
26435,72.0,58000.0,1710,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
14701,63.0,31000.0,197,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
23224,76.0,95000.0,477,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
34683,77.0,56000.0,578,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
3692,40.0,79000.0,683,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
45033,83.0,72000.0,273,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
17465,37.0,57000.0,999,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
34018,67.0,52000.0,1714,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
35039,59.0,62000.0,575,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
11197,51.0,61000.0,1128,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
41,42.0,69000.0,1810,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
5835,43.0,31000.0,311,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
22245,65.0,78000.0,14,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
24712,57.0,103000.0,490,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
31283,63.0,50000.0,338,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
31475,46.0,88000.0,547,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
5112,81.0,60000.0,547,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
19619,60.0,99000.0,355,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
41284,55.0,87000.0,222,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
6599,49.0,58000.0,214,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
38276,53.0,55000.0,302,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
8236,62.0,50000.0,58,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
33141,46.0,100000.0,341,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
32403,48.0,58000.0,309,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
19329,75.0,54000.0,739,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
11623,66.0,113000.0,732,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
28401,48.0,68000.0,63,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
31191,40.0,51000.0,1354,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
23721,68.0,49000.0,857,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
25354,49.0,51000.0,1456,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
43877,80.0,74000.0,663,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
41727,77.0,72000.0,928,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
21347,46.0,88000.0,174,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
29170,60.0,32000.0,179,1,0,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
9770,63.0,55000.0,1486,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
36706,54.0,41000.0,109,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
11244,71.0,52000.0,155,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
23263,63.0,79000.0,800,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
46990,57.0,40000.0,747,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
18951,29.0,59000.0,58,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
19134,70.0,53000.0,924,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
40280,59.0,95000.0,825,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
14342,52.0,82000.0,1007,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
16505,44.0,45000.0,251,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
35343,67.0,51000.0,241,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
12006,64.0,36000.0,217,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
44697,58.0,118000.0,302,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
22801,74.0,50000.0,1039,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
16933,60.0,91000.0,859,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
37673,33.0,42000.0,338,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
8421,91.0,73000.0,436,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
10029,72.0,48000.0,333,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
28343,24.0,38000.0,435,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
19231,53.0,110000.0,904,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
14385,23.0,35000.0,886,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
38423,28.0,69000.0,311,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
35210,23.0,39000.0,1612,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
11686,41.0,55000.0,1229,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
22328,24.0,60000.0,1062,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
46474,39.0,72000.0,730,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
18347,38.0,50000.0,1081,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
10584,94.0,75000.0,1433,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
2722,55.0,58000.0,775,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
10172,51.0,75000.0,541,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
5959,37.0,92000.0,225,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
12926,33.0,44000.0,180,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
18583,59.0,31000.0,75,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
11739,31.0,65000.0,620,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
30845,69.0,31000.0,597,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
28066,61.0,52000.0,357,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
16208,83.0,49000.0,154,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
41370,58.0,54000.0,1522,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
28109,49.0,112000.0,1078,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
40808,52.0,62000.0,89,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
31860,27.0,32000.0,309,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
19634,53.0,93000.0,555,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
30441,70.0,52000.0,1209,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
28866,57.0,71000.0,98,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
42342,93.0,40000.0,550,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
41961,50.0,80000.0,302,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
30199,79.0,41000.0,76,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
40304,36.0,30000.0,509,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
35262,35.0,60000.0,214,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
28023,39.0,94000.0,295,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
6088,95.0,87000.0,268,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
15779,43.0,39000.0,756,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
11727,38.0,64000.0,853,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
6958,65.0,58000.0,982,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
44492,62.0,52000.0,879,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
17271,58.0,67000.0,579,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
18852,73.0,36000.0,169,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
41055,21.0,36000.0,803,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
46049,47.0,48000.0,802,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
9700,81.0,57000.0,301,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
35647,51.0,58000.0,260,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
20830,56.0,97000.0,208,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
19139,28.0,35000.0,388,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
41877,28.0,39000.0,291,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
2846,76.0,85000.0,1470,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
44725,37.0,64000.0,218,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
13057,41.0,58000.0,615,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
33969,52.0,70000.0,15,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
34289,55.0,87000.0,1092,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
46044,55.0,89000.0,842,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
31611,64.0,70000.0,778,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
39565,45.0,66000.0,1342,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
46703,50.0,90000.0,922,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
32008,67.0,59000.0,1781,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
45129,52.0,88000.0,248,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
11531,89.0,67000.0,225,1,0,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
24426,36.0,73000.0,271,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
39524,37.0,88000.0,355,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
19927,52.0,76000.0,586,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
829,50.0,78000.0,62,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
7814,40.0,74000.0,173,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
20951,62.0,52000.0,305,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
18384,64.0,47000.0,284,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
21063,65.0,58000.0,896,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
185,67.0,77000.0,684,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
21307,73.0,110000.0,374,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
37572,43.0,35000.0,602,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
5550,33.0,55000.0,238,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
37555,51.0,49000.0,1658,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
26115,51.0,51000.0,181,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
23423,65.0,36000.0,1139,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
36438,65.0,119000.0,412,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
21588,49.0,71000.0,135,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
22709,38.0,76000.0,210,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
24042,63.0,76000.0,1472,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
22788,67.0,71000.0,243,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
4577,56.0,54000.0,460,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
40731,69.0,56000.0,127,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
29812,57.0,87000.0,1033,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
46007,78.0,92000.0,218,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
14547,66.0,60000.0,4,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
